fips,jurisdiction,state,postal,eavs_reg,eavs_exact_jname,nd_reg,nh_reg,ak_reg,mi_reg,total_reg
2119700000,POWELL COUNTY,KENTUCKY,KY,10256,POWELL COUNTY,NA,NA,NA,NA,10256
2119900000,PULASKI COUNTY,KENTUCKY,KY,50029,PULASKI COUNTY,NA,NA,NA,NA,50029
2120100000,ROBERTSON COUNTY,KENTUCKY,KY,1792,ROBERTSON COUNTY,NA,NA,NA,NA,1792
2120300000,ROCKCASTLE COUNTY,KENTUCKY,KY,12835,ROCKCASTLE COUNTY,NA,NA,NA,NA,12835
2120500000,ROWAN COUNTY,KENTUCKY,KY,16264,ROWAN COUNTY,NA,NA,NA,NA,16264
2120700000,RUSSELL COUNTY,KENTUCKY,KY,14469,RUSSELL COUNTY,NA,NA,NA,NA,14469
2120900000,SCOTT COUNTY,KENTUCKY,KY,44760,SCOTT COUNTY,NA,NA,NA,NA,44760
2121100000,SHELBY COUNTY,KENTUCKY,KY,35450,SHELBY COUNTY,NA,NA,NA,NA,35450
2121300000,SIMPSON COUNTY,KENTUCKY,KY,14963,SIMPSON COUNTY,NA,NA,NA,NA,14963
2121500000,SPENCER COUNTY,KENTUCKY,KY,16298,SPENCER COUNTY,NA,NA,NA,NA,16298
2121700000,TAYLOR COUNTY,KENTUCKY,KY,19310,TAYLOR COUNTY,NA,NA,NA,NA,19310
2121900000,TODD COUNTY,KENTUCKY,KY,9050,TODD COUNTY,NA,NA,NA,NA,9050
2122100000,TRIGG COUNTY,KENTUCKY,KY,12600,TRIGG COUNTY,NA,NA,NA,NA,12600
2122300000,TRIMBLE COUNTY,KENTUCKY,KY,7622,TRIMBLE COUNTY,NA,NA,NA,NA,7622
2122500000,UNION COUNTY,KENTUCKY,KY,10660,UNION COUNTY,NA,NA,NA,NA,10660
2122700000,WARREN COUNTY,KENTUCKY,KY,89576,WARREN COUNTY,NA,NA,NA,NA,89576
2122900000,WASHINGTON COUNTY,KENTUCKY,KY,9250,WASHINGTON COUNTY,NA,NA,NA,NA,9250
2123100000,WAYNE COUNTY,KENTUCKY,KY,15381,WAYNE COUNTY,NA,NA,NA,NA,15381
2123300000,WEBSTER COUNTY,KENTUCKY,KY,9794,WEBSTER COUNTY,NA,NA,NA,NA,9794
2123500000,WHITLEY COUNTY,KENTUCKY,KY,28337,WHITLEY COUNTY,NA,NA,NA,NA,28337
2123700000,WOLFE COUNTY,KENTUCKY,KY,5677,WOLFE COUNTY,NA,NA,NA,NA,5677
2123900000,WOODFORD COUNTY,KENTUCKY,KY,22254,WOODFORD COUNTY,NA,NA,NA,NA,22254
2200100000,ACADIA PARISH,LOUISIANA,LA,40278,ACADIA PARISH,NA,NA,NA,NA,40278
2200300000,ALLEN PARISH,LOUISIANA,LA,13992,ALLEN PARISH,NA,NA,NA,NA,13992
2200500000,ASCENSION PARISH,LOUISIANA,LA,82899,ASCENSION PARISH,NA,NA,NA,NA,82899
2200700000,ASSUMPTION PARISH,LOUISIANA,LA,15257,ASSUMPTION PARISH,NA,NA,NA,NA,15257
2200900000,AVOYELLES PARISH,LOUISIANA,LA,24722,AVOYELLES PARISH,NA,NA,NA,NA,24722
2201100000,BEAUREGARD PARISH,LOUISIANA,LA,23419,BEAUREGARD PARISH,NA,NA,NA,NA,23419
2201300000,BIENVILLE PARISH,LOUISIANA,LA,9277,BIENVILLE PARISH,NA,NA,NA,NA,9277
2201500000,BOSSIER PARISH,LOUISIANA,LA,76854,BOSSIER PARISH,NA,NA,NA,NA,76854
2201700000,CADDO PARISH,LOUISIANA,LA,164423,CADDO PARISH,NA,NA,NA,NA,164423
2201900000,CALCASIEU PARISH,LOUISIANA,LA,130647,CALCASIEU PARISH,NA,NA,NA,NA,130647
2202100000,CALDWELL PARISH,LOUISIANA,LA,6530,CALDWELL PARISH,NA,NA,NA,NA,6530
2202300000,CAMERON PARISH,LOUISIANA,LA,5398,CAMERON PARISH,NA,NA,NA,NA,5398
2202500000,CATAHOULA PARISH,LOUISIANA,LA,6769,CATAHOULA PARISH,NA,NA,NA,NA,6769
2202700000,CLAIBORNE PARISH,LOUISIANA,LA,9210,CLAIBORNE PARISH,NA,NA,NA,NA,9210
2202900000,CONCORDIA PARISH,LOUISIANA,LA,13163,CONCORDIA PARISH,NA,NA,NA,NA,13163
2203100000,DE SOTO PARISH,LOUISIANA,LA,20181,DE SOTO PARISH,NA,NA,NA,NA,20181
2203300000,EAST BATON ROUGE PARISH,LOUISIANA,LA,299658,EAST BATON ROUGE PARISH,NA,NA,NA,NA,299658
2203500000,EAST CARROLL PARISH,LOUISIANA,LA,5115,EAST CARROLL PARISH,NA,NA,NA,NA,5115
2203700000,EAST FELICIANA PARISH,LOUISIANA,LA,14322,EAST FELICIANA PARISH,NA,NA,NA,NA,14322
2203900000,EVANGELINE PARISH,LOUISIANA,LA,22062,EVANGELINE PARISH,NA,NA,NA,NA,22062
2204100000,FRANKLIN PARISH,LOUISIANA,LA,13966,FRANKLIN PARISH,NA,NA,NA,NA,13966
2204300000,GRANT PARISH,LOUISIANA,LA,13321,GRANT PARISH,NA,NA,NA,NA,13321
2204500000,IBERIA PARISH,LOUISIANA,LA,47811,IBERIA PARISH,NA,NA,NA,NA,47811
2204700000,IBERVILLE PARISH,LOUISIANA,LA,21796,IBERVILLE PARISH,NA,NA,NA,NA,21796
2204900000,JACKSON PARISH,LOUISIANA,LA,9975,JACKSON PARISH,NA,NA,NA,NA,9975
2205100000,JEFFERSON PARISH,LOUISIANA,LA,282452,JEFFERSON PARISH,NA,NA,NA,NA,282452
2205300000,JEFFERSON DAVIS PARISH,LOUISIANA,LA,21327,JEFFERSON DAVIS PARISH,NA,NA,NA,NA,21327
2205500000,LAFAYETTE PARISH,LOUISIANA,LA,161517,LAFAYETTE PARISH,NA,NA,NA,NA,161517
2205700000,LAFOURCHE PARISH,LOUISIANA,LA,61093,LAFOURCHE PARISH,NA,NA,NA,NA,61093
2205900000,LASALLE PARISH,LOUISIANA,LA,9119,LASALLE PARISH,NA,NA,NA,NA,9119
2206100000,LINCOLN PARISH,LOUISIANA,LA,27947,LINCOLN PARISH,NA,NA,NA,NA,27947
2206300000,LIVINGSTON PARISH,LOUISIANA,LA,87398,LIVINGSTON PARISH,NA,NA,NA,NA,87398
2206500000,MADISON PARISH,LOUISIANA,LA,7631,MADISON PARISH,NA,NA,NA,NA,7631
2206700000,MOREHOUSE PARISH,LOUISIANA,LA,18381,MOREHOUSE PARISH,NA,NA,NA,NA,18381
2206900000,NATCHITOCHES PARISH,LOUISIANA,LA,25211,NATCHITOCHES PARISH,NA,NA,NA,NA,25211
2207100000,ORLEANS PARISH,LOUISIANA,LA,273816,ORLEANS PARISH,NA,NA,NA,NA,273816
2207300000,OUACHITA PARISH,LOUISIANA,LA,106669,OUACHITA PARISH,NA,NA,NA,NA,106669
2207500000,PLAQUEMINES PARISH,LOUISIANA,LA,15200,PLAQUEMINES PARISH,NA,NA,NA,NA,15200
2207700000,POINTE COUPEE PARISH,LOUISIANA,LA,16046,POINTE COUPEE PARISH,NA,NA,NA,NA,16046
2207900000,RAPIDES PARISH,LOUISIANA,LA,85603,RAPIDES PARISH,NA,NA,NA,NA,85603
2208100000,RED RIVER PARISH,LOUISIANA,LA,5942,RED RIVER PARISH,NA,NA,NA,NA,5942
2208300000,RICHLAND PARISH,LOUISIANA,LA,14386,RICHLAND PARISH,NA,NA,NA,NA,14386
2208500000,SABINE PARISH,LOUISIANA,LA,15107,SABINE PARISH,NA,NA,NA,NA,15107
2208700000,ST. BERNARD PARISH,LOUISIANA,LA,27081,ST. BERNARD PARISH,NA,NA,NA,NA,27081
2208900000,ST. CHARLES PARISH,LOUISIANA,LA,36782,ST. CHARLES PARISH,NA,NA,NA,NA,36782
2209100000,ST. HELENA PARISH,LOUISIANA,LA,8668,ST. HELENA PARISH,NA,NA,NA,NA,8668
2209300000,ST. JAMES PARISH,LOUISIANA,LA,15741,ST. JAMES PARISH,NA,NA,NA,NA,15741
2209500000,ST. JOHN THE BAPTIST PARISH,LOUISIANA,LA,30706,ST. JOHN THE BAPTIST PARISH,NA,NA,NA,NA,30706
2209700000,ST. LANDRY PARISH,LOUISIANA,LA,60367,ST. LANDRY PARISH,NA,NA,NA,NA,60367
2209900000,ST. MARTIN PARISH,LOUISIANA,LA,37787,ST. MARTIN PARISH,NA,NA,NA,NA,37787
2210100000,ST. MARY PARISH,LOUISIANA,LA,33413,ST. MARY PARISH,NA,NA,NA,NA,33413
2210300000,ST. TAMMANY PARISH,LOUISIANA,LA,186881,ST. TAMMANY PARISH,NA,NA,NA,NA,186881
2210500000,TANGIPAHOA PARISH,LOUISIANA,LA,83711,TANGIPAHOA PARISH,NA,NA,NA,NA,83711
2210700000,TENSAS PARISH,LOUISIANA,LA,3544,TENSAS PARISH,NA,NA,NA,NA,3544
2210900000,TERREBONNE PARISH,LOUISIANA,LA,65591,TERREBONNE PARISH,NA,NA,NA,NA,65591
2211100000,UNION PARISH,LOUISIANA,LA,15920,UNION PARISH,NA,NA,NA,NA,15920
2211300000,VERMILION PARISH,LOUISIANA,LA,38635,VERMILION PARISH,NA,NA,NA,NA,38635
2211500000,VERNON PARISH,LOUISIANA,LA,26283,VERNON PARISH,NA,NA,NA,NA,26283
2211700000,WASHINGTON PARISH,LOUISIANA,LA,28716,WASHINGTON PARISH,NA,NA,NA,NA,28716
2211900000,WEBSTER PARISH,LOUISIANA,LA,25152,WEBSTER PARISH,NA,NA,NA,NA,25152
2212100000,WEST BATON ROUGE PARISH,LOUISIANA,LA,17863,WEST BATON ROUGE PARISH,NA,NA,NA,NA,17863
2212300000,WEST CARROLL PARISH,LOUISIANA,LA,7330,WEST CARROLL PARISH,NA,NA,NA,NA,7330
2212500000,WEST FELICIANA PARISH,LOUISIANA,LA,8011,WEST FELICIANA PARISH,NA,NA,NA,NA,8011
2212700000,WINN PARISH,LOUISIANA,LA,8932,WINN PARISH,NA,NA,NA,NA,8932
2300102060,AUBURN,MAINE,ME,17065,AUBURN,NA,NA,NA,NA,17065
2300119105,DURHAM,MAINE,ME,3687,DURHAM,NA,NA,NA,NA,3687
2300129255,GREENE,MAINE,ME,3520,GREENE,NA,NA,NA,NA,3520
2300138565,LEEDS,MAINE,ME,1876,LEEDS,NA,NA,NA,NA,1876
2300138740,LEWISTON,MAINE,ME,29162,LEWISTON,NA,NA,NA,NA,29162
2300140035,LISBON,MAINE,ME,7227,LISBON,NA,NA,NA,NA,7227
2300140665,LIVERMORE,MAINE,ME,1961,LIVERMORE,NA,NA,NA,NA,1961
2300140770,LIVERMORE FALLS,MAINE,ME,2047,LIVERMORE FALLS,NA,NA,NA,NA,2047
2300144585,MECHANIC FALLS,MAINE,ME,2316,MECHANIC FALLS,NA,NA,NA,NA,2316
2300146160,MINOT,MAINE,ME,2162,MINOT,NA,NA,NA,NA,2162
2300160020,POLAND,MAINE,ME,4536,POLAND,NA,NA,NA,NA,4536
2300164570,SABATTUS,MAINE,ME,4151,SABATTUS,NA,NA,NA,NA,4151
2300177800,TURNER,MAINE,ME,4674,TURNER,NA,NA,NA,NA,4674
2300179585,WALES,MAINE,ME,1246,WALES,NA,NA,NA,NA,1246
2300300800,ALLAGASH,MAINE,ME,261,ALLAGASH,NA,NA,NA,NA,261
2300301220,AMITY,MAINE,ME,170,AMITY,NA,NA,NA,NA,170
2300301710,ASHLAND,MAINE,ME,889,ASHLAND,NA,NA,NA,NA,889
2300305385,BLAINE,MAINE,ME,581,BLAINE,NA,NA,NA,NA,581
2300307065,BRIDGEWATER,MAINE,ME,381,BRIDGEWATER,NA,NA,NA,NA,381
2300310565,CARIBOU,MAINE,ME,5857,CARIBOU,NA,NA,NA,NA,5857
2300311300,CASTLE HILL,MAINE,ME,340,CASTLE HILL,NA,NA,NA,NA,340
2300311335,CASWELL,MAINE,ME,212,CASWELL,NA,NA,NA,NA,212
2300312000,CHAPMAN,MAINE,ME,353,CHAPMAN,NA,NA,NA,NA,353
2300313900,CONNOR TWP,MAINE,ME,319,CONNOR TWP,NA,NA,NA,NA,319
2300315395,CRYSTAL,MAINE,ME,207,CRYSTAL,NA,NA,NA,NA,207
2300315990,CYR PLT,MAINE,ME,71,CYR PLT,NA,NA,NA,NA,71
2300319210,DYER BROOK,MAINE,ME,212,DYER BROOK,NA,NA,NA,NA,212
2300319420,EAGLE LAKE,MAINE,ME,727,EAGLE LAKE,NA,NA,NA,NA,727
2300321380,EASTON,MAINE,ME,977,EASTON,NA,NA,NA,NA,977
2300325615,FORT FAIRFIELD,MAINE,ME,2506,FORT FAIRFIELD,NA,NA,NA,NA,2506
2300325755,FORT KENT,MAINE,ME,3254,FORT KENT,NA,NA,NA,NA,3254
2300326735,FRENCHVILLE,MAINE,ME,853,FRENCHVILLE,NA,NA,NA,NA,853
2300327120,GARFIELD PLT,MAINE,ME,68,GARFIELD PLT,NA,NA,NA,NA,68
2300327855,GLENWOOD PLT,MAINE,ME,6,GLENWOOD PLT,NA,NA,NA,NA,6
2300328590,GRAND ISLE,MAINE,ME,342,GRAND ISLE,NA,NA,NA,NA,342
2300330690,HAMLIN,MAINE,ME,138,HAMLIN,NA,NA,NA,NA,138
2300330725,HAMMOND,MAINE,ME,67,HAMMOND,NA,NA,NA,NA,67
2300332195,HAYNESVILLE,MAINE,ME,101,HAYNESVILLE,NA,NA,NA,NA,101
2300332685,HERSEY,MAINE,ME,64,HERSEY,NA,NA,NA,NA,64
2300333385,HODGDON,MAINE,ME,1120,HODGDON,NA,NA,NA,NA,1120
2300333980,HOULTON,MAINE,ME,3889,HOULTON,NA,NA,NA,NA,3889
2300335065,ISLAND FALLS,MAINE,ME,581,ISLAND FALLS,NA,NA,NA,NA,581
2300339300,LIMESTONE,MAINE,ME,1906,LIMESTONE,NA,NA,NA,NA,1906
2300339965,LINNEUS,MAINE,ME,678,LINNEUS,NA,NA,NA,NA,678
2300340595,LITTLETON,MAINE,ME,696,LITTLETON,NA,NA,NA,NA,696
2300341715,LUDLOW,MAINE,ME,355,LUDLOW,NA,NA,NA,NA,355
2300342450,MACWAHOC PLT,MAINE,ME,51,MACWAHOC PLT,NA,NA,NA,NA,51
2300342520,MADAWASKA,MAINE,ME,3151,MADAWASKA,NA,NA,NA,NA,3151
2300343255,MAPLETON,MAINE,ME,1467,MAPLETON,NA,NA,NA,NA,1467
2300343710,MARS HILL,MAINE,ME,1051,MARS HILL,NA,NA,NA,NA,1051
2300343990,MASARDIS,MAINE,ME,176,MASARDIS,NA,NA,NA,NA,176
2300345180,MERRILL,MAINE,ME,151,MERRILL,NA,NA,NA,NA,151
2300346685,MONTICELLO,MAINE,ME,620,MONTICELLO,NA,NA,NA,NA,620
2300347175,MORO PLT,MAINE,ME,47,MORO PLT,NA,NA,NA,NA,47
2300348120,NASHVILLE PLT,MAINE,ME,29,NASHVILLE PLT,NA,NA,NA,NA,29
2300348575,NEW CANADA,MAINE,ME,372,NEW CANADA,NA,NA,NA,NA,372
2300348960,NEW LIMERICK,MAINE,ME,464,NEW LIMERICK,NA,NA,NA,NA,464
2300349415,NEW SWEDEN,MAINE,ME,528,NEW SWEDEN,NA,NA,NA,NA,528
2300354385,OAKFIELD,MAINE,ME,569,OAKFIELD,NA,NA,NA,NA,569
2300355435,ORIENT,MAINE,ME,126,ORIENT,NA,NA,NA,NA,126
2300356205,OXBOW NORTH TWP,MAINE,ME,64,OXBOW NORTH TWP,NA,NA,NA,NA,64
2300358060,PERHAM,MAINE,ME,344,PERHAM,NA,NA,NA,NA,344
2300360300,PORTAGE LAKE,MAINE,ME,339,PORTAGE LAKE,NA,NA,NA,NA,339
2300360825,PRESQUE ISLE,MAINE,ME,7051,PRESQUE ISLE,NA,NA,NA,NA,7051
2300362400,REED PLT,MAINE,ME,116,REED PLT,NA,NA,NA,NA,116
2300364780,SAINT AGATHA,MAINE,ME,974,SAINT AGATHA,NA,NA,NA,NA,974
2300365025,SAINT FRANCIS,MAINE,ME,363,SAINT FRANCIS,NA,NA,NA,NA,363
2300365200,SAINT JOHN PLT,MAINE,ME,234,SAINT JOHN PLT,NA,NA,NA,NA,234
2300367790,SHERMAN,MAINE,ME,841,SHERMAN,NA,NA,NA,NA,841
2300369260,SMYRNA,MAINE,ME,199,SMYRNA,NA,NA,NA,NA,199
2300373472,MADAWASKA LAKE,MAINE,ME,119,MADAWASKA LAKE TWP (T16,NA,NA,NA,NA,119
2300374405,STOCKHOLM,MAINE,ME,231,STOCKHOLM,NA,NA,NA,NA,231
2300378570,VAN BUREN,MAINE,ME,1408,VAN BUREN,NA,NA,NA,NA,1408
2300379270,WADE,MAINE,ME,200,WADE,NA,NA,NA,NA,200
2300379865,WALLAGRASS,MAINE,ME,398,WALLAGRASS,NA,NA,NA,NA,398
2300380285,WASHBURN,MAINE,ME,1038,WASHBURN,NA,NA,NA,NA,1038
2300382770,WESTFIELD,MAINE,ME,435,WESTFIELD,NA,NA,NA,NA,435
2300383540,WESTMANLAND,MAINE,ME,62,WESTMANLAND,NA,NA,NA,NA,62
2300383785,WESTON,MAINE,ME,256,WESTON,NA,NA,NA,NA,256
2300386865,WINTERVILLE PLT,MAINE,ME,207,WINTERVILLE PLT,NA,NA,NA,NA,207
2300387215,WOODLAND,MAINE,ME,951,WOODLAND,NA,NA,NA,NA,951
2300502655,BALDWIN,MAINE,ME,1413,BALDWIN,NA,NA,NA,NA,1413
2300507170,BRIDGTON,MAINE,ME,4865,BRIDGTON,NA,NA,NA,NA,4865
2300508430,BRUNSWICK,MAINE,ME,21067,BRUNSWICK,NA,NA,NA,NA,21067
2300510180,CAPE ELIZABETH,MAINE,ME,8769,CAPE ELIZABETH,NA,NA,NA,NA,8769
2300511125,CASCO,MAINE,ME,3382,CASCO,NA,NA,NA,NA,3382
2300515430,CUMBERLAND,MAINE,ME,7541,CUMBERLAND,NA,NA,NA,NA,7541
2300524495,FALMOUTH,MAINE,ME,10401,FALMOUTH,NA,NA,NA,NA,10401
2300526525,FREEPORT,MAINE,ME,7714,FREEPORT,NA,NA,NA,NA,7714
2300527025,FRYE ISLAND,MAINE,ME,150,FRYE ISLAND,NA,NA,NA,NA,150
2300528240,GORHAM,MAINE,ME,15398,GORHAM,NA,NA,NA,NA,15398
2300528870,GRAY,MAINE,ME,7115,GRAY,NA,NA,NA,NA,7115
2300531390,HARPSWELL,MAINE,ME,4579,HARPSWELL,NA,NA,NA,NA,4579
2300531600,HARRISON,MAINE,ME,2021,HARRISON,NA,NA,NA,NA,2021
2300541067,LONG ISLAND,MAINE,ME,227,LONG ISLAND,NA,NA,NA,NA,227
2300548085,NAPLES,MAINE,ME,3567,NAPLES,NA,NA,NA,NA,3567
2300548820,NEW GLOUCESTER,MAINE,ME,4587,NEW GLOUCESTER,NA,NA,NA,NA,4587
2300553860,NORTH YARMOUTH,MAINE,ME,3711,NORTH YARMOUTH,NA,NA,NA,NA,3711
2300560545,PORTLAND,MAINE,ME,63805,PORTLAND,NA,NA,NA,NA,63805
2300560685,POWNAL,MAINE,ME,1522,POWNAL,NA,NA,NA,NA,1522
2300561945,RAYMOND,MAINE,ME,4236,RAYMOND,NA,NA,NA,NA,4236
2300566145,SCARBOROUGH,MAINE,ME,19372,SCARBOROUGH,NA,NA,NA,NA,19372
2300566775,SEBAGO,MAINE,ME,1824,SEBAGO,NA,NA,NA,NA,1824
2300571990,SOUTH PORTLAND,MAINE,ME,22234,SOUTH PORTLAND,NA,NA,NA,NA,22234
2300573670,STANDISH,MAINE,ME,8299,STANDISH,NA,NA,NA,NA,8299
2300582105,WESTBROOK,MAINE,ME,15250,WESTBROOK,NA,NA,NA,NA,15250
2300586025,WINDHAM,MAINE,ME,14688,WINDHAM,NA,NA,NA,NA,14688
2300587845,YARMOUTH,MAINE,ME,8409,YARMOUTH,NA,NA,NA,NA,8409
2300702235,AVON,MAINE,ME,387,AVON,NA,NA,NA,NA,387
2300710740,CARRABASSETT VALLEY,MAINE,ME,735,CARRABASSETT VALLEY,NA,NA,NA,NA,735
2300710915,CARTHAGE,MAINE,ME,455,CARTHAGE,NA,NA,NA,NA,455
2300712595,CHESTERVILLE,MAINE,ME,1050,CHESTERVILLE,NA,NA,NA,NA,1050
2300714205,COPLIN PLT,MAINE,ME,148,COPLIN PLT,NA,NA,NA,NA,148
2300716165,DALLAS PLT,MAINE,ME,267,DALLAS PLT,NA,NA,NA,NA,267
2300724005,EUSTIS,MAINE,ME,706,EUSTIS,NA,NA,NA,NA,706
2300724775,FARMINGTON,MAINE,ME,6770,FARMINGTON,NA,NA,NA,NA,6770
2300734820,INDUSTRY,MAINE,ME,699,INDUSTRY,NA,NA,NA,NA,699
2300735625,JAY,MAINE,ME,3500,JAY,NA,NA,NA,NA,3500
2300737025,KINGFIELD,MAINE,ME,1203,KINGFIELD,NA,NA,NA,NA,1203
2300749345,NEW SHARON,MAINE,ME,1300,NEW SHARON,NA,NA,NA,NA,1300
2300749520,NEW VINEYARD,MAINE,ME,669,NEW VINEYARD,NA,NA,NA,NA,669
2300758445,PHILLIPS,MAINE,ME,1037,PHILLIPS,NA,NA,NA,NA,1037
2300761840,RANGELEY,MAINE,ME,1223,RANGELEY,NA,NA,NA,NA,1223
2300761875,RANGELEY PLT,MAINE,ME,204,RANGELEY PLT,NA,NA,NA,NA,204
2300765655,SANDY RIVER PLT,MAINE,ME,138,SANDY RIVER PLT,NA,NA,NA,NA,138
2300774825,STRONG,MAINE,ME,1113,STRONG,NA,NA,NA,NA,1113
2300775980,TEMPLE,MAINE,ME,483,TEMPLE,NA,NA,NA,NA,483
2300781300,WELD,MAINE,ME,382,WELD,NA,NA,NA,NA,382
2300785850,WILTON,MAINE,ME,3040,WILTON,NA,NA,NA,NA,3040
2300901185,AMHERST,MAINE,ME,241,AMHERST,NA,NA,NA,NA,241
2300902165,AURORA,MAINE,ME,94,AURORA,NA,NA,NA,NA,94
2300902865,BAR HARBOR,MAINE,ME,4965,BAR HARBOR,NA,NA,NA,NA,4965
2300905700,BLUE HILL,MAINE,ME,2623,BLUE HILL,NA,NA,NA,NA,2623
2300907800,BROOKLIN,MAINE,ME,794,BROOKLIN,NA,NA,NA,NA,794
2300907975,BROOKSVILLE,MAINE,ME,880,BROOKSVILLE,NA,NA,NA,NA,880
2300908815,BUCKSPORT,MAINE,ME,4197,BUCKSPORT,NA,NA,NA,NA,4197
2300911265,CASTINE,MAINE,ME,1037,CASTINE,NA,NA,NA,NA,1037
2300914905,CRANBERRY ISLES,MAINE,ME,174,CRANBERRY ISLES,NA,NA,NA,NA,174
2300916935,DEDHAM,MAINE,ME,1521,DEDHAM,NA,NA,NA,NA,1521
2300917145,DEER ISLE,MAINE,ME,1802,DEER ISLE,NA,NA,NA,NA,1802
2300919770,EASTBROOK,MAINE,ME,350,EASTBROOK,NA,NA,NA,NA,350
2300923200,ELLSWORTH,MAINE,ME,6792,ELLSWORTH,NA,NA,NA,NA,6792
2300926350,FRANKLIN,MAINE,ME,1223,FRANKLIN,NA,NA,NA,NA,1223
2300926595,FRENCHBORO,MAINE,ME,46,FRENCHBORO,NA,NA,NA,NA,46
2300928450,GOULDSBORO,MAINE,ME,1644,GOULDSBORO,NA,NA,NA,NA,1644
2300928975,GREAT POND,MAINE,ME,46,GREAT POND,NA,NA,NA,NA,46
2300930970,HANCOCK,MAINE,ME,2108,HANCOCK,NA,NA,NA,NA,2108
2300938180,LAMOINE,MAINE,ME,1626,LAMOINE,NA,NA,NA,NA,1626
2300943430,MARIAVILLE,MAINE,ME,413,MARIAVILLE,NA,NA,NA,NA,413
2300947630,MOUNT DESERT,MAINE,ME,2037,MOUNT DESERT,NA,NA,NA,NA,2037
2300955505,ORLAND,MAINE,ME,1797,ORLAND,NA,NA,NA,NA,1797
2300955855,OSBORN,MAINE,ME,59,OSBORN,NA,NA,NA,NA,59
2300955890,OTIS,MAINE,ME,668,OTIS,NA,NA,NA,NA,668
2300957920,PENOBSCOT,MAINE,ME,1159,PENOBSCOT,NA,NA,NA,NA,1159
2300967300,SEDGWICK,MAINE,ME,1109,SEDGWICK,NA,NA,NA,NA,1109
2300969750,SORRENTO,MAINE,ME,289,SORRENTO,NA,NA,NA,NA,289
2300972865,SOUTHWEST HARBOR,MAINE,ME,1664,SOUTHWEST HARBOR,NA,NA,NA,NA,1664
2300974580,STONINGTON,MAINE,ME,957,STONINGTON,NA,NA,NA,NA,957
2300974965,SULLIVAN,MAINE,ME,961,SULLIVAN,NA,NA,NA,NA,961
2300975280,SURRY,MAINE,ME,1465,SURRY,NA,NA,NA,NA,1465
2300975455,SWANS ISLAND,MAINE,ME,333,SWANS ISLAND,NA,NA,NA,NA,333
2300977345,TREMONT,MAINE,ME,1249,TREMONT,NA,NA,NA,NA,1249
2300977415,TRENTON,MAINE,ME,1444,TRENTON,NA,NA,NA,NA,1444
2300978920,VERONA ISLAND,MAINE,ME,486,VERONA ISLAND,NA,NA,NA,NA,486
2300980040,WALTHAM,MAINE,ME,311,WALTHAM,NA,NA,NA,NA,311
2300986655,WINTER HARBOR,MAINE,ME,514,WINTER HARBOR,NA,NA,NA,NA,514
2301100590,ALBION,MAINE,ME,1577,ALBION,NA,NA,NA,NA,1577
2301102100,AUGUSTA,MAINE,ME,15416,AUGUSTA,NA,NA,NA,NA,15416
2301104020,BELGRADE,MAINE,ME,2878,BELGRADE,NA,NA,NA,NA,2878
2301104475,BENTON,MAINE,ME,2124,BENTON,NA,NA,NA,NA,2124
2301112350,CHELSEA,MAINE,ME,2220,CHELSEA,NA,NA,NA,NA,2220
2301112735,CHINA,MAINE,ME,3184,CHINA,NA,NA,NA,NA,3184
2301113470,CLINTON,MAINE,ME,2553,CLINTON,NA,NA,NA,NA,2553
2301124670,FARMINGDALE,MAINE,ME,2596,FARMINGDALE,NA,NA,NA,NA,2596
2301124950,FAYETTE,MAINE,ME,1024,FAYETTE,NA,NA,NA,NA,1024
2301127085,GARDINER,MAINE,ME,4868,GARDINER,NA,NA,NA,NA,4868
2301130550,HALLOWELL,MAINE,ME,2295,HALLOWELL,NA,NA,NA,NA,2295
2301140175,LITCHFIELD,MAINE,ME,2932,LITCHFIELD,NA,NA,NA,NA,2932
2301143080,MANCHESTER,MAINE,ME,2255,MANCHESTER,NA,NA,NA,NA,2255
2301146405,MONMOUTH,MAINE,ME,3510,MONMOUTH,NA,NA,NA,NA,3510
2301147770,MOUNT VERNON,MAINE,ME,1546,MOUNT VERNON,NA,NA,NA,NA,1546
2301154560,OAKLAND,MAINE,ME,4892,OAKLAND,NA,NA,NA,NA,4892
2301159110,PITTSTON,MAINE,ME,2380,PITTSTON,NA,NA,NA,NA,2380
2301161700,RANDOLPH,MAINE,ME,1432,RANDOLPH,NA,NA,NA,NA,1432
2301162190,READFIELD,MAINE,ME,2334,READFIELD,NA,NA,NA,NA,2334
2301163835,ROME,MAINE,ME,961,ROME,NA,NA,NA,NA,961
2301168385,SIDNEY,MAINE,ME,3616,SIDNEY,NA,NA,NA,NA,3616
2301178745,VASSALBORO,MAINE,ME,3437,VASSALBORO,NA,NA,NA,NA,3437
2301179025,VIENNA,MAINE,ME,528,VIENNA,NA,NA,NA,NA,528
2301180740,WATERVILLE,MAINE,ME,14346,WATERVILLE,NA,NA,NA,NA,14346
2301180880,WAYNE,MAINE,ME,1051,WAYNE,NA,NA,NA,NA,1051
2301182945,WEST GARDINER,MAINE,ME,3094,WEST GARDINER,NA,NA,NA,NA,3094
2301186165,WINDSOR,MAINE,ME,1976,WINDSOR,NA,NA,NA,NA,1976
2301186515,WINSLOW,MAINE,ME,6259,WINSLOW,NA,NA,NA,NA,6259
2301186970,WINTHROP,MAINE,ME,5300,WINTHROP,NA,NA,NA,NA,5300
2301301465,APPLETON,MAINE,ME,1071,APPLETON,NA,NA,NA,NA,1071
