year,date,description,link,job_title,employer,state,salary_low_end,salary_high_end,salary_mean,pay_basis,classification_experimental
2015,07-30,"General Registrar, Winchester County, Virginia — assists eligible citizens of Winchester, Virginia to register and vote in fair and accurate elections for all Federal, State, and local offices and measures; provides access to the information needed to utilize the initiative, referendum, and recall petition processes; and to perform related duties.  Work is performed under the supervision of the Winchester Electoral Board. Salary is based upon the number of registered voters in Winchester City. Salary: $49,076 annually. Deadline: July 31. Application: For the complete job listing and to apply, click here.",http://agency.governmentjobs.com/winchesterva/default.cfm,General Registrar,"Winchester County, Virginia",Virginia,49076.0,49076.0,49076.0,yearly,election_official
2015,07-30,"Hotline Operator, Civic Engagement, NALEO, Los Angeles, California — NALEO Educational Fund seeks motivated individuals to staff its national bilingual hotline. The Hotline Operator will be responsible for answering calls, documenting calls and assisting individuals with basic non-legal information and local referrals related to U.S. citizenship, elections and administrative relief programs. Duties also include, but are not limited to recording all call details in a simple database, following up on pending calls and retrieving voicemail as instructed. This is an entry-level, part-time/temporary position. Work hours will vary and may range from 5 a.m. to 8 p.m. (PST) Monday through Friday. Salary: $12.00 per hour. Application. For the complete job listing and to apply, click here.",http://www.naleo.org/downloads/2015/Hotline.pdf,Hotline Operator,NALEO Educational Fund,California,24960.0,24960.0,24960.0,hourly,election_official
2015,07-16,"Clerk-Recorder Services Specialist, Contra Costa County, California— specialist performs the most complex and technical support activities associated with the responsibilities of the Clerk-Recorder Division, plan, coordinate and direct/lead the day-to-day work activities of subordinate staff and ensure that proper procedures are followed while performing those activities. The ideal candidate will possess knowledge and understanding of the County Clerk and Recorder functions. Working knowledge of the principles and practices of work organization and the ability to apply them in planning, coordinating and completing work activities to meet specific deadlines is a must. Salary: $3,910-$4,752. Deadline: July 24. Application: For the complete job listing and to apply, click here.",http://www.cccounty.us/hr,Clerk-Recorder Services Specialist,Contra Costa County,California,46920.0,57024.0,51972.0,monthly,not_election_official
2015,07-16,"Deputy Election Coordinator, Boulder County, Colorado —position is a member of the leadership team and instrumental in strategic planning for the Elections Division and the Clerk and Recorder’s Office. This position is accountable for the execution of compliant, accurate, fair and transparent elections for a county of 200,000 voters. The person in this position will ensure the integrity and accuracy of the processes in accordance with federal and state laws, Secretary of State rules and Clerk and Recorder policies. This position will report directly to the Clerk. The ideal candidate must have the ability and desire to serve the public and Boulder County. He or she has extensive experience and competency in planning, coordinating and implementing many projects that span multiple months, with complicated steps and hard deadlines. A background in project management or process management and the ability to drive a project from inception to completion through teams is essential to the success of this role. The ideal candidate is experienced with compliance related processes and comfortable reading statutes and rules to ensure compliance. In addition to strong project management skills, he or she must want to develop and lead a team of 11 permanent staff members and hundreds of temporary workers. The ideal candidate has experience and enjoys both creating teams and managing projects. Attention to detail and timelines is critical as elections are a dynamic and ever changing environment. He or she is competent in ensuring outcomes are met and reporting tools and documentation are accurately and fully completed. This position will require, extensive overtime, nights and weekends during election seasons. This often entails working odd hours during election cycles in an exciting and sometimes stressful environment. Salary: $81,000-$100,000. Deadline: July 28. Application. For the complete job listing and to apply, click here.",http://www.bouldercounty.org/jobs/pages/default.aspx,Deputy Election Coordinator,Boulder County,Colorado,81000.0,100000.0,90500.0,yearly,election_official
2015,07-16,"Elections Management Analyst, New Mexico Secretary of State’s Office, Santa Fe — position conducts research and analysis regarding best practices for the administration and implementation of the election code. Prepares plans and writes guidelines, documentation, and rules for areas related to the Election Code. Develops operational procedures and guidelines related to administering the election code and provides county clerks appropriate guidance and documentation on election related activities. Minimum Qualifications: Bachelor’s degree in Business Administration and two (2) years of experience in the procedures of business and managements principles involved in strategic planning. Any combination of education from an accredited college or university in a related field and/or direct experience in this occupation totaling six (6) years may substitute for the required education and experience. Salary: $31,782.40-$55,307.20 annually. Deadline: July 22, 11:59 pm. Application: For the complete job listing and to apply, click here.   ",http://www.spo.state.nm.us/applicationguide/,Elections Management Analyst,New Mexico Secretary of State’s Office,New Mexico,31782.4,55307.2,43544.8,yearly,election_official
2015,07-16,"Elections Services Specialist, Contra Costa County, California — position is assigned to one of the functional unites of the elections division. Position performs the most complex and technical support activities associated with the preparation for and the conduct of elections; performs database managements in one or more database systems; and has lead responsibility over the Elections Services Technicians and unit clerical staff. Ideal candidate will possess knowledge and understanding of the entire election process cycle and the interrelationships of each section of the Elections Division. Salary: $3,910-$4,752 monthly. Deadline: July 24. Application: For the complete job listing and to apply, click here.",http://www.cccounty.us/hr,Elections Services Specialist,Contra Costa County,California,46920.0,57024.0,51972.0,monthly,election_official
2015,06-18,"Communications Specialist III, King County, Washington — position reports to the Department of Elections’, Chief Communication Officer and is responsible for researching, writing, designing, and creating communication to inform voters, stakeholders, and others about all aspects of elections in King County.  This includes media contacts, public relations and/or public involvement, as well as the design and development of information for the website, social media, and other communications materials for both internal and external audiences. As a Communications Specialist, you will meet the challenges of managing high profile communications by inspiring and capturing creative ideas, continually improving customer satisfaction and take lead responsibilities for supporting the communication needs of alternate language populations.  The person in this position must also be capable of working collaboratively and maneuvering through complex situations effectively, relating well to customers at all levels both internal and external to the organization. This position is open to all qualified applicants.  Additional consideration will be given to Teamsters, Local 117 and King County Career Service employees.  The Department encourages people of all backgrounds to apply, including people of color, immigrants, refugees, women, LGBTQ, people with disabilities, and veterans. Salary: $32.84-$41.62 hourly. Deadline: June 26, 2015, 4:30p.m. Pacific. Application: For the complete job posting and to apply, click here.",http://www.kingcounty.gov/audience/employees/careers/jobs.aspx,Communications Specialist III,King County,Washington,68307.20000000001,86569.59999999999,77438.40000000001,hourly,election_official
2015,06-18,"Statewide Coordinator, VoteRiders, Wisconsin — statewide coordinator will identify, reach out to and recruit Partner Organizations (POs). POs will in turn educate their constituents regarding voter ID on a one-to-one basis (e.g., door-to-door canvassing, phone calls, tabling). An ideal Statewide Coordinator will have a community organizing background in Wisconsin with experience in voter activities including voter registration and education as well as GOTV efforts and relationships with grassroots organizations with such focus. Salary: This is a contracted, part-time position. The Statewide Coordinator will be a paid consultant for VoteRiders and will receive $2,000/month, based on a 20-hour workweek, through November 2016. Application: For the complete job listing and to apply, click here.",http://www.voteriders.org/news/voteriders-wisconsin-statewide-coordinator-job-description,Statewide Coordinator,VoteRiders,Wisconsin,24000.0,24000.0,24000.0,monthly,not_election_official
2015,06-11,"Associate, Elections Initiatives, The Pew Charitable Trusts, Washington, D.C. — will report to the project director of Election Initiatives and will be part of a project staff including a director, a project director, a manager, two officers, three senior associates, two associates and an administrative assistant. The associate’s primary responsibilities involve supporting the activities and goals of the portfolio of Pew’s Election Initiatives work which includes the Elections Performance Index, Upgrading Voter Registration, the Voting Information Project, as well as other projects aimed at improving the research portfolio of the elections team.  The associate will be an integral part of all these projects, spending much of his or her time researching and drafting data dispatches, reports, memos, policy briefs, 50-state scans and other research products that are highly relevant to policy deliberations. This individual will need to analyze and translate large amounts of data and research related to election administration into written products that policymakers and the public can easily understand. Additionally the associate will be part of team collecting, cleaning and coding data as well as communicating with states and counties when conducting research. Consequently, the associate must be able to think creatively about how to collect, use and report elections information from state and local officials.  This individual will be required to coordinate and sustain our inquiries and relationships as well as manage research consultants we work with. The project and position are approved through June 30, 2017, with the possibility of renewal depending on the initiative’s progress, board approval and continued funding. Application: For the complete job listing and to apply, click here.",https://jobs-pct.icims.com/jobs/4148/associate%2c-election-initiatives/job,"Associate, Elections Initiatives",The Pew Charitable Trusts,"Washington, D.C.",,,,not specified,not_election_official
2015,06-11,"Elections Services Manager, Contra Costa County, California — management position reports to the Assistant Registrar in the Elections Division of the Clerk-Recorder’s Office and acts in the place of the Assistant Registrar during his/her absence. This position is responsible for assisting the Assistant Registrar in planning, organizing and directing the day to day activities of the Elections Division; the development, establishment, implementation and evaluation of County elections policies and procedures according to Election and Government Codes, applicable laws, rules, procedures, court cases, regulations and ordinances that affect the preparation and conduct of elections and registration of voters. The ideal candidate will possess knowledge and understanding of the election process, cycle and Election law as well as knowledge and understanding of the interrelationships of each unit of the Election Department. This classification will supervise Elections Division administrative, technical and supervisory staff. Strong management and administrative skills are required as the incumbent will have primary responsibility for day-to-day direction and coordination of the Election Division activities. Excellent Interpersonal skills are required, as the incumbent will interface with staff on all levels as well as county officials, news media, and the public. Salary: $75,260.28 – $91,479.36. Deadline: June 26, 11:59pm Pacific. Application: For the complete job listing and to apply, click here.",http://bit.ly/1KgfMiT,Elections Services Manager,Contra Costa County,California,75260.28,91479.36,83369.82,yearly,election_official
2015,06-04,"Associate, Elections Initiatives, The Pew Charitable Trusts, Washington, D.C. — will report to the project director of Election Initiatives and will be part of a project staff including a director, a project director, a manager, two officers, three senior associates, two associates and an administrative assistant. The associate’s primary responsibilities involve supporting the activities and goals of the portfolio of Pew’s Election Initiatives work which includes the Elections Performance Index, Upgrading Voter Registration, the Voting Information Project, as well as other projects aimed at improving the research portfolio of the elections team. The associate will be an integral part of all these projects, spending much of his or her time researching and drafting data dispatches, reports, memos, policy briefs, 50-state scans and other research products that are highly relevant to policy deliberations. This individual will need to analyze and translate large amounts of data and research related to election administration into written products that policymakers and the public can easily understand. Additionally the associate will be part of team collecting, cleaning and coding data as well as communicating with states and counties when conducting research. Consequently, the associate must be able to think creatively about how to collect, use and report elections information from state and local officials.  This individual will be required to coordinate and sustain our inquiries and relationships as well as manage research consultants we work with. The project and position are approved through June 30, 2017, with the possibility of renewal depending on the initiative’s progress, board approval and continued funding. Application: For the complete job listing and to apply, click here.",https://jobs-pct.icims.com/jobs/4148/associate%2c-election-initiatives/job,"Associate, Elections Initiatives",The Pew Charitable Trusts,"Washington, D.C.",,,,not specified,not_election_official
2015,05-21,"Summer Internships, Democracy Fund, Washington, D.C. — Democracy Fund is seeking bright, enthusiastic interns to work with us this summer. Interns will gain first-hand knowledge on how creative philanthropy can work to improve our democracy. Interns may be responsible for a variety of tasks, including: Producing original research on issues related to elections, local journalism, campaign finance, Congressional reform, and media policy; participating in grantee meetings, policy briefings, Congressional hearings, and other events; supporting research and diligence about new grantee candidates; compiling press clips, writing blog posts, and creating content for the Democracy Fund’s social media account; helping to organize internal and external events; completing and presenting a self-directed project aligned with the goals of the Democracy Fund; working to support the administrative needs of the team with editing, scheduling support, photocopying or other relevant administrative tasks and functions; and assist in preparation and copying, packing, and mailing meeting materials. Application: For the complete job listing and to apply, click here.",http://www.democracyfund.org/jobs#interns,Summer Internships,Democracy Fund,"Washington, D.C.",,,,not specified,not_election_official
2015,04-16,"Director, Wayne County, North Carolina — manage the day-to-day operations of the board of elections. Have a baseline understanding of the rules, processes, procedures and equipment used in local election administration. Act as the system administrator for the State Election Information Management System for Wayne County. Perform the planning, coordinating, and overall controlling of the board of elections to ensure that goals and objectives are accomplished as required by the county manager, the board of elections board members and the state board administrator. Salary: $54,936-$85,681. Deadline: April 23. Application: For the complete job listing and to apply, click here.",http://www.waynegov.com/Page/1009,Director,Wayne County,North Carolina,54936.0,85681.0,70308.5,yearly,election_official
2015,04-16,"Elections Technology Specialist II, Boulder County, Colorado — position will perform a variety of complex and specialized tasks associated with elections management, elections processing systems and the statewide voter registration system. The position is responsible for the implementation and results of related processes, as well as related procedural development, training and technology support, while ensuring compliance with elections rules, laws and policies. This role requires varying degrees of process management and supervisory support of temporary employees, as well as a high level of initiative, attention to detail, collaboration, problem-solving and analytical ability. The ideal candidate must be self-motivated and collaborative with excellent communication skills, in both verbal and written form. He or she has the demonstrated ability to effectively communicate technical information to nontechnical personnel at all levels of the organization. He or she has the capacity to set clear goals, manage time efficiently, effectively work with others for completion, and take initiative with projects and team. Additionally, he or she demonstrates creativity and innovation through problem-solving and improvement identification processes. Ability to work effectively under pressure while remaining positive and flexible is also key to success. Salary: $52,572-$75,696. Deadline: April 22. Application: For the complete job listing and to apply, click here. ",http://www.bouldercounty.org/jobs/opp/pages/default.aspx,Elections Technology Specialist II,Boulder County,Colorado,52572.0,75696.0,64134.0,yearly,election_official
2015,04-16,"Executive Director, U.S. Election Assistance Commission, Silver Spring, Maryland — executive director in consultation with the commissioners is expected to: (1) prepare policy recommendations for commissioner approval, (2) implement policies once made, and (3) take responsibility for administrative matters. The Executive Director may carry out these responsibilities by delegating matters to staff. The incumbent serves as the senior official in a line capacity for overseeing the staff and carrying out the mission of the agency as set by the Commissioners. The Executive Director serves as the interface with other Federal agencies providing support services (i.e., GSA, NARA, SAC, etc.). The Executive Director has wide latitude to direct staff and resources in accomplishing the Commission’s goals and desired results. Reporting to this position are senior EAC staff with expertise in their areas of responsibility. Salary: $148,700. Deadline: April 20. Application: For the complete job listing and to apply, click here. ",http://www.eac.gov/assets/1/Documents/Executive%20Director-2015-Job%20Posting%20Number%20EAC-15-02.pdf,Executive Director,U.S. Election Assistance Commission,Maryland,148700.0,148700.0,148700.0,yearly,top_election_official
2015,04-16,"Statewide Elections Expert, Netrorian, Annapolis, Maryland — Netorian has an immediate opening for an Statewide Elections Expert in our Annapolis office who will guide the evaluation and implementation of new voting system technology for the State of Maryland. The Expert will support the technical and process requirement development necessary to convert the State from its current voting system to a precinct-based new voting system solution. As a senior member of the team, the Expert will support the Maryland State Board of Elections leadership in shaping the team’s perspective on the high level goals and detailed activities of the entire project. Specific duties will include these tasks: Assist and support the team in gathering and documenting the requirements, business processes, and workflows necessary to successfully convert the State of Maryland from a Direct Recording Electronic-based (DRE) voting solution to a precinct-based scanning voting solution; Provide expertise and the leadership necessary to develop and execute at least one statewide Mock Election with the selected voting system; Participate and assist in leading “Lessons Learned” sessions to improve the implementation processes of the new voting system solution and for the ongoing improvement of election processes utilizing the chosen system; Contribute to the development of effective training methodology for election official management, election support staff, other election operations staff, and poll-workers. This includes the change management components of converting to a new system at the operations level; Provide insights and guidance for unforeseen problems and issues that may arise as part of a major voting system replacement and will assist with the development and execution of voter outreach and education efforts. Deadline: Open until filled. Application: For the complete job listing and to apply, click here.",http://careers.netorian.com/x/detail/a2xox4ifoegg,Statewide Elections Expert,Netorian,Maryland,,,,not specified,election_official
2015,04-02,"Elections Specialist II, King County, Washington — position supports the Voter Services and Registration Division.  In this position you will provide and/or acquire authoritative program-specific information relating to assigned specialized or technical clerical support services that require interpreting established policies, procedures, codes, regulations and other relevant sources, to internal and/or external customers over the telephone, in writing and/or in person. Employees may deal with sensitive and/or potentially volatile situations. This work is performed in a high volume fast paced working environment while still maintaining accuracy and high quality data entry. Specific assignments vary by position and may include voter registration and direct customer services. Salary: $19.46-$24.80. Deadline: April 3. Application: For the complete job listing and to apply, click here.",http://www.kingcounty.gov/audience/employees/careers/jobs.aspx,Elections Specialist II,King County,Washington,40476.8,51584.0,46030.40000000001,hourly,election_official
2015,03-12,"Director, Elections, Pinal County, Arizona — performs work of considerable difficulty planning, directing, coordinating and controlling overall operations of the Elections Department to ensure that goals and objectives are accomplished by performing the following duties personally or through subordinate supervisors; performs related work as required or assigned. This is a Department Head/Administrative Officer position that works under policy direction. Positions at this level manage a major department of the organization. The most critical and time-consuming responsibilities include policy implementation, direction of programs / service delivery, and resources management in a major department or major functional area of the organization. The decisions made affect the goals, services, and objectives of the organization and may involve highly sensitive and political issues affecting the organization as a whole. Work is accomplished within the broadest framework of policy guidance. This position is not covered under the Pinal County Merit System. Incumbents in this position serve at the pleasure of their respective Appointing Authority. The employment relationship of incumbents in this position is “at will” the employee may be terminated at any time, for any reason, with or without cause.Salary: $78,159-$82,124. Deadline: March 20. Application. For the complete job listing and to apply, click here.",https://www.pinaljobs.com/applicants/jsp/shared/position/JobDetails_css.jsp?postingId=242343,"Director, Elections",Pinal County,Arizona,78159.0,82124.0,80141.5,yearly,top_election_official
2015,03-05,"Chief Deputy Clerk & Recorder/Elections, Adams County, Colorado — in collaboration with and oversight from the Clerk and Recorder, the Chief Deputy will plan and oversee the credible conduct of elections, ensure the integrity of the process and the accuracy of operational tasks based on applicable federal and state laws, Secretary of State (SOS) Rules and organizational policies. The successful candidate will participate in the preparation and execution of the department’s strategic and tactical plans, annual budgets, and asset management; be responsible for the day-to-day management of the elections division; and perform a variety of public relation functions. This position reports directly to the Clerk & Recorder. Requirements: Five years election related experience or any equivalent combination of education and work experience that satisfy the requirements of the job; high school diploma or GED is required; college coursework in Business Management or Bachelors degree is preferred. Salary: $72,540-$101,544. Deadline: March 5, 4:30pm Mountain. Application: For the complete job listing and to apply, click here.",http://bit.ly/1vsSa4T,Chief Deputy Clerk & Recorder/Elections,"Adams County, Colorado",Colorado,72540.0,101544.0,87042.0,yearly,election_official
2015,03-05,"Communications Director, FairVote, Takoma Park, Maryland — position will entail translating FairVote’s rigorous and detailed research into compelling messages and identifying and executing effective strategies for communicating our reform proposals. The Communications Director will be responsible for strategic communications with our supporters, our coalition partners and the media. Overseeing a team of dedicated staff, the Communications Director will ensure that all written and online materials fit within our communications strategy and are held to high standards. Initial responsibilities will focus on fulfilling the requirements of recent grants involving communications and electoral system reform. Our ideal candidate will be ready to join FairVote for the long haul and play a central role in projects designed to achieve our core electoral reform goals over the coming decade. We expect to hear from applicants who are happy in their current work, but ready to embrace this unique opportunity to transform American democracy. Salary: Salary will be commensurate with experience and is expected to start at a minimum of $85,000. We also provide benefits for health care, commuting and retirement. Deadline: Open until filled. For the complete job listing and to apply, click here.",http://www.fairvote.org/assets/JobListing-Communications-2015-January.pdf,Communications Director,FairVote,Maryland,85000.0,,85000.0,yearly,not_election_official
2015,03-05,"Deputy of Elections, Arapahoe County, Colorado — deputy of elections is a dynamic leader, utilizing data and technology to provide the citizens of Arapahoe County greater access to the ballot. This position will oversee the creation of the annual strategic plan, incorporating national and state best practices, to promote fair, honest, and transparent elections. This position requires extensive knowledge of Colorado election law and the ability to interpret such laws into the practical operations of the division. This position provides oversight to the Elections Operations Manager and the Voter Registration Manager. Salary: $76,706-$116,520 annually. Deadline: March 16. Application: For the complete job listing and to apply, click here.",http://agency.governmentjobs.com/arapahoe/default.cfm,Deputy of Elections,Arapahoe County,Colorado,76706.0,116520.0,96613.0,yearly,election_official
2015,03-05,"Division Manager, Los Angeles County Registrar — position reports directly to the Department Head and directs the Governmental and Legislative Affairs (GLA) Division of the Department of Registrar-Recorder/County Clerk (RR/CC). The incumbent exercises a high level of independence and discretion in advising the Executive Management on governmental and legislative affairs, and providing strategic media and communication strategies to enhance public awareness of departmental operations and services. Incumbent must possess highly effective oral and written communication skills to successfully work with the Board of Supervisors Executive Office, County departments, federal and state officials, special interest groups, stakeholders, public, and representatives of the media.  Additionally, possession of extensive knowledge in the principles and techniques of mass communication, media relations and social marketing is required to perform the duties of this position. Salary: $8026-$12,149/monthly. Deadline: Open until filled. For the complete job listing and to apply, click here.",https://sjobs.brassring.com/tgwebhost/jobdetails.aspx?partnerid=25082&siteid=5045&jobid=1309436,Division Manager,Los Angeles County Registrar,California,96312.0,145788.0,121050.0,monthly,top_election_official
2015,03-05,"Elections Administrator, Grays Harbor County, Washington — the Election Administrator is responsible for all aspects of elections, voter registration, and supervision of other election workers for federal, state, and local elections occurring within Grays Harbor County. Salary: $3,761-$4,560. Deadline: Open until filled. Application: For the complete job listing and to apply click here. For questions or additional information, contact Vern Spatz, auditor.",http://www.co.grays-harbor.wa.us,Elections Administrator,Grays Harbor County,Washington,45132.0,54720.0,49926.0,monthly,election_official
2015,03-05,"Executive Assistant, Los Angeles County Registrar — performs special assignment and liaison work for the Department Head. The one position allocated to this class in a department typically reports to a Department Head of a medium to large-sized County department or a department that provides direct services to the Board of Supervisors. The position is responsible for providing a wide range of staff support services on the more complex departmental management issues and operational needs, including conducting special administrative and research studies affecting departmental operations and acting as liaison and coordinator for the director within the department and between the various commissions, boards, committees and public and private entities. Incumbents must possess a thorough knowledge of departmental operations sufficient to analyze, evaluate, and develop procedures and methods affecting the commitment of departmental resources; effective communicating skills, including written and oral; and the ability to deal effectively with various officials of other agencies, County departments, and Board Offices who work with the department. Salary: $7,185-$9,425/monthly. Deadline: Open until filled. For the complete job listing and to apply, click here.",https://sjobs.brassring.com/tgwebhost/jobdetails.aspx?partnerid=25082&siteid=5045&jobid=1309487,Executive Assistant,Los Angeles County Registrar,California,86220.0,113100.0,99660.0,monthly,not_election_official
2015,03-05,"Outreach Director, FairVote, Takoma Park, Maryland — Overseeing a team of dedicated staff, the Outreach Director will be responsible for expanding and supporting our network of reform partners nationally and in states and cities. Nationally, we are building a reform coalition of elected officials, organizations, media outlets and influential individuals ready to support federal legislation to establish ranked choice voting for U.S. House and Senate elections and multi-winner House districts. We are working with allies in states and cities in support of advancing and implementing ranked choice voting (both in multi-winner and single-winner elections) and other fair representation voting systems, including as remedies in Voting Rights Act cases. We also provide support to those seeking to improve participation through ideas such as the National Popular Vote plan for president, 100% voter registration, and public interest voting equipment. The Outreach Director’s initial responsibilities will focus on supporting reform partners involved in state and local campaigns for ranked choice voting, launching our congressional reform plan for fair representation voting, ensuring our Policy Guide 2015 proposals reach their intended audiences, and providing guidance to colleagues working on our Promote Our Vote and Representation 2020 projects. Our ideal candidate will be ready to join FairVote for the long haul and play a central role in projects designed to achieve our core electoral reform goals over the coming decade. We expect to hear from applicants who are happy in their current work, but ready to embrace this unique opportunity to transform American democracy. Salary: Salary will be commensurate with experience and is expected to start at a minimum of $85,000. We also provide benefits for health care, commuting, retirement and moving. Deadline: Open until filled. For the complete job listing and to apply, click here.",http://www.fairvote.org/assets/JobListing-Advocacy-2015-January.pdf,Outreach Director,FairVote,Maryland,85000.0,,85000.0,yearly,not_election_official
2015,03-05,"PC Applications Programmer, Champaign County, Illinois — Champaign County IT is looking for an experienced PC Applications Programmer to provide in-house support to custom developed .NET and PHP applications. Skillset desired includes: Experience converting business requirements into technical specifications; extensive knowledge of database design, programming & normalization; experience in creating complex SQL, MySQL and Access queries; stored procedures and views; Win Forms applications using VB.NET & C#; experience developing and maintaining Windows Services, Web Services, job scheduling; experience with reporting tools such as Crystal Reports; knowledge of XML, HTML5, PHP, JAVAscript, ARIA, Twitter Bootstrap 3, ADO.NET, LINQ-SQL and Entity Framework; and expertise in developing customized applications using User Controls and Custom Controls. For the complete job listing and to apply, click here.",https://www.applitrack.com/champaign/OnlineApp/JobPostings/View.asp?AppliTrackJobId=639,PC Applications Programmer,Champaign County IT,Illinois,,,,not specified,not_election_official
2015,03-05,"Policy Specialist, National Conference of State Legislatures, Denver — policy specialist will work on NCSL’s elections team, a part of NCSL’s Legislative Management program. A policy specialist requires skills in research, analysis, and program planning gained through progressively more complex and more in-depth work over several years.  The work is performed independently within established program guidelines or project specifications; major work products are reviewed by more senior professionals or program managers/directors for quality, policy considerations, form, and substance.  The policy specialist will develop expertise on elections-related technology and election administration. The work includes research, writing, speaking, maintaining internal and external documents and resources, developing connections with state legislators and legislative staff as well as meeting planning.  Travel will be minimal. Salary: $4,033+/month DOE. Deadline: March 12. For the complete job listing and to apply, click here.",http://www.ncsl.org/aboutus/ncslservice/policy-specialist.aspx,Policy Specialist,National Conference of State Legislatures,Colorado,48396.0,,48396.0,monthly,election_official
2015,03-05,"Voting Rights Coordinator, Asian Americans Advancing Justice, Los Angeles — Advancing Justice-LA seeks an independent Voting Rights Coordinator for 6 months to lead efforts to ensure that minority and limited English speaking voters have full access to voting as required by the Voting Rights Act. The Coordinator will work under the direction of a Senior Attorney to engage community members in the electoral process and monitor election sites in Los Angeles, Orange and San Diego Counties.Salary: $16-$17.50 per hour with parking, paid holidays, and vacation and sick time. Application: For the complete listing and to apply, click here.",http://advancingjustice-la.org/get-involved/work-for-us/voting-rights-coordinator-temporary#.VPWuo8b1-Dp,Voting Rights Coordinator,Asian Americans Advancing Justice,California,33280.0,36400.0,34840.0,hourly,election_official
2015,02-12,"Election Specialist Lead, King County, Washington — Distribute work load among other employees, including short term temporary election workers; update or create training curriculum and conduct training for permanent and temporary staff; provide direction and monitor the quality and completion of work. May also provide input on the performance of co-workers and participate in employee selection process. Research and interpret election laws, policies, procedures, and guidelines as outlined in RCW 29A and WAC 434. Explain established policies, procedures, codes, and regulations to internal and/or external customers over the telephone, in writing and/or in person. Provide or coordinate additional training as needed to ensure all current or new policies and procedures are understood. Train and lead up to 45 staff responsible for answering incoming calls to main elections phone line. Answer inquiries or questions, resolve problems, and provide written, in-person, or over-the-phone customer service to staff, citizens, and stakeholders. Employee in this high-profile position may deal with sensitive and/or potentially volatile situations. Develop spreadsheets, word documents, and reports; review documents for proper formatting and accuracy.  Demonstrated skill in operating a personal computer including but not limited to utilizing a broad scope of office data processing and email functions with proficiency in Excel, Word and MS Outlook or Exchange. Improve work processes, address quality control issues, and document procedures. Provide oversight and quality assurance for the state and local voter registration databases. Fulfill general duties that involve typing, filing, data entry, answering telephones, developing and preparing reports, forms, and documents utilizing a variety of computer programs as required. Salary: $21.51-$27.27 hourly. Deadline: February 20. Application: For the complete job listing and to apply, click here.",http://www.kingcounty.gov/audience/employees/careers/jobs.aspx,Election Specialist Lead,King County,Washington,44740.8,56721.6,50731.2,hourly,election_official
2015,02-12,"General Counsel, United States Election Assistance Commission, Silver Spring, Maryland — the U.S. Election Assistance Commission (EAC) is an independent, bipartisan federal agency created by the Help America Vote Act (HAVA) of 2002. The Commission provides national leadership to improve the administration of Federal elections, in accordance with HAVA. EAC’s primary responsibilities include establishing voluntary standards for voting equipment; certifying voting equipment and accrediting test laboratories; disbursing and overseeing HAVA funds; developing a uniform registration form for use across the U.S.; developing research-based insights for the improvement of election administration; and issuing best practices for election administration. We are currently seeking an experienced attorney to head the Office of the General Counsel (OGC). As the General Counsel, the incumbent provides real-time advice to the Commissioners and senior leadership on legal issues affecting EAC activities and operations. The successful candidate will serve as the chief legal advisor working to ensure compliance with HAVA, Federal, state and local laws and regulations that may affect the operations of the EAC. Competitive candidates will have experience and comprehensive knowledge of HAVA, National Voter Registration Act (NVRA), pertinent regulations, policies, procedures, precedents, and directives affecting election administration. Salary: $126,245 to $148,700. Deadline: February 27. For the complete job listing and to apply, click here.",http://www.eac.gov/assets/1/Documents/Job%20Announcement.Wednesday2.11.15.pdf,General Counsel,United States Election Assistance Commission,Maryland,126245.0,148700.0,137472.5,yearly,top_election_official
2015,02-12,"Multimedia Officer, IFES, Washington, D.C. — support IFES’ Communications and Advocacy department through production of creative multimedia content. This individual will also maintain IFES’ social media presence. This is a mid-level role that reports directly to the Director of Communications and Advocacy. Responsibilities include: maintain photo database, produce multimedia content in various formats, manage video pre and post-production; support audio and visual needs at events; oversee annual photo contest; manage and maintain IFES’ social media presence; and manage editorial process of IFES’ monthly e-newsletter. Application: Applications will be accepted online only, through IFES’ website.  To apply, visit our careers page. Then follow the instructions to upload your resume and cover letter (in a single document) and answer prescreening questions.",https://jobs.washingtonpost.com/job/35772296/multimedia-officer/?TrackID=36312&BatchID=120&wpmk=MK0000031#sc=jbe&me=email&cm=2015-02-02,Multimedia Officer,IFES,"Washington, D.C.",,,,not specified,not_election_official
2015,02-12,"Research Fellowship, Democracy Fund, Washington, D.C. — Democracy Fund is seeking a current or recent graduate student to serve as a Research Fellow, supporting our Program on Governance and Bipartisan Problem Solving. The Research Fellow will work closely with the Democracy Fund’s Governance team, gaining first-hand knowledge of how creative philanthropy can work to improve democracy in the United States. The Research Fellow will be responsible for a variety of tasks, including:Conduct research on issues related to Congressional reform and dysfunction.  Some crossover work on elections, campaign finance and media policy may be included on occasion; participate in grantee meetings, policy briefings, Congressional hearings, and other events; support research and due diligence on new grantee candidates; compile press clips, write blog posts, and post to the organization’s social media accounts; help organize internal and external events; and work to support the administrative needs of the team with editing, scheduling, or other relevant administrative tasks and functions. The Research Fellowship is for a term of six months and may be renewed for an additional six-month period. Fellows will be paid on an hourly basis at a rate of $25 per hour. The fellowship is based in Washington, DC. All candidates should send a cover letter and resume to Betsy Hawkings at info (@) democracyfund (dot) org. Cover letters should include a clear description of the candidate’s available start date and longer-term availability.",http://www.democracyfund.org/,Research Fellowship,Democracy Fund,"Washington, D.C.",52000.0,52000.0,52000.0,hourly,not_election_official
